_id,SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly River Water Discharge (m3/sec),discharge_change_m3s,time_difference_hours,discharge_rate_m3s_per_hour
44506,44506,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 05:30:00,7.24,-0.25,0.25,-1.0
44507,44507,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 05:45:00,7.39,0.14999999999999947,0.25,0.5999999999999979
44508,44508,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 06:00:00,7.24,-0.14999999999999947,0.25,-0.5999999999999979
44509,44509,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 06:15:00,7.22,-0.020000000000000462,0.25,-0.08000000000000185
44510,44510,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 06:30:00,7.53,0.3100000000000005,0.25,1.240000000000002
44511,44511,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 06:45:00,7.45,-0.08000000000000007,0.25,-0.3200000000000003
44512,44512,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 07:00:00,7.26,-0.1900000000000004,0.25,-0.7600000000000016
44513,44513,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 07:15:00,7.47,0.20999999999999996,0.25,0.8399999999999999
44514,44514,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 07:30:00,7.32,-0.14999999999999947,0.25,-0.5999999999999979
44515,44515,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 07:45:00,7.34,0.019999999999999574,0.25,0.0799999999999983
44516,44516,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 08:00:00,7.65,0.3100000000000005,0.25,1.240000000000002
44517,44517,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 08:15:00,7.43,-0.22000000000000064,0.25,-0.8800000000000026
44518,44518,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 08:30:00,7.13,-0.2999999999999998,0.25,-1.1999999999999993
44519,44519,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 08:45:00,7.61,0.4800000000000004,0.25,1.9200000000000017
44520,44520,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 09:00:00,7.48,-0.1299999999999999,0.25,-0.5199999999999996
44521,44521,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 09:15:00,7.33,-0.15000000000000036,0.25,-0.6000000000000014
44522,44522,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 09:30:00,7.19,-0.13999999999999968,0.25,-0.5599999999999987
44523,44523,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 09:45:00,7.54,0.34999999999999964,0.25,1.3999999999999986
44524,44524,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 10:00:00,7.12,-0.41999999999999993,0.25,-1.6799999999999997
44525,44525,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 10:15:00,7.29,0.16999999999999993,0.25,0.6799999999999997
44526,44526,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 10:30:00,7.1,-0.1900000000000004,0.25,-0.7600000000000016
44527,44527,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 10:45:00,7.17,0.07000000000000028,0.25,0.28000000000000114
44528,44528,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 11:00:00,7.13,-0.040000000000000036,0.25,-0.16000000000000014
44529,44529,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 11:15:00,7.13,0.0,0.25,0.0
44530,44530,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 11:30:00,6.78,-0.34999999999999964,0.25,-1.3999999999999986
44531,44531,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 11:45:00,7.02,0.23999999999999932,0.25,0.9599999999999973
44532,44532,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 12:00:00,7.11,0.09000000000000075,0.25,0.360000000000003
44533,44533,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 12:15:00,6.97,-0.14000000000000057,0.25,-0.5600000000000023
44534,44534,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 12:30:00,6.95,-0.019999999999999574,0.25,-0.0799999999999983
44535,44535,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 12:45:00,6.99,0.040000000000000036,0.25,0.16000000000000014
44536,44536,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 13:00:00,7.02,0.02999999999999936,0.25,0.11999999999999744
44537,44537,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 13:15:00,6.84,-0.17999999999999972,0.25,-0.7199999999999989
44538,44538,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 13:30:00,7.01,0.16999999999999993,0.25,0.6799999999999997
44539,44539,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 13:45:00,6.87,-0.13999999999999968,0.25,-0.5599999999999987
44540,44540,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 14:00:00,6.94,0.07000000000000028,0.25,0.28000000000000114
44541,44541,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 14:15:00,6.91,-0.03000000000000025,0.25,-0.120000000000001
44542,44542,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 14:30:00,7.08,0.16999999999999993,0.25,0.6799999999999997
44543,44543,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 14:45:00,7.26,0.17999999999999972,0.25,0.7199999999999989
44544,44544,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 15:00:00,7.07,-0.1899999999999995,0.25,-0.759999999999998
44545,44545,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 15:15:00,7.34,0.2699999999999996,0.25,1.0799999999999983
44546,44546,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 15:30:00,7.47,0.1299999999999999,0.25,0.5199999999999996
44547,44547,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 15:45:00,7.12,-0.34999999999999964,0.25,-1.3999999999999986
44548,44548,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 16:00:00,7.16,0.040000000000000036,0.25,0.16000000000000014
44549,44549,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 16:15:00,7.29,0.1299999999999999,0.25,0.5199999999999996
44550,44550,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 16:30:00,7.43,0.13999999999999968,0.25,0.5599999999999987
44551,44551,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 16:45:00,7.38,-0.04999999999999982,0.25,-0.1999999999999993
44552,44552,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 17:00:00,7.27,-0.11000000000000032,0.25,-0.4400000000000013
44553,44553,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 17:15:00,7.39,0.1200000000000001,0.25,0.4800000000000004
44554,44554,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 17:30:00,7.13,-0.2599999999999998,0.25,-1.0399999999999991
44555,44555,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 17:45:00,7.33,0.20000000000000018,0.25,0.8000000000000007
44556,44556,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 18:00:00,7.07,-0.2599999999999998,0.25,-1.0399999999999991
44557,44557,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 18:15:00,7.34,0.2699999999999996,0.25,1.0799999999999983
44558,44558,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 18:30:00,7.48,0.14000000000000057,0.25,0.5600000000000023
44559,44559,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 18:45:00,7.37,-0.11000000000000032,0.25,-0.4400000000000013
44560,44560,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 19:00:00,7.2,-0.16999999999999993,0.25,-0.6799999999999997
44561,44561,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 19:15:00,7.19,-0.009999999999999787,0.25,-0.03999999999999915
44562,44562,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 19:30:00,7.22,0.02999999999999936,0.25,0.11999999999999744
44563,44563,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 19:45:00,7.18,-0.040000000000000036,0.25,-0.16000000000000014
44564,44564,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 20:00:00,7.26,0.08000000000000007,0.25,0.3200000000000003
44565,44565,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 20:15:00,7.18,-0.08000000000000007,0.25,-0.3200000000000003
44566,44566,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 20:30:00,7.33,0.15000000000000036,0.25,0.6000000000000014
44567,44567,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 20:45:00,7.13,-0.20000000000000018,0.25,-0.8000000000000007
44568,44568,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 21:00:00,7.28,0.15000000000000036,0.25,0.6000000000000014
44569,44569,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 21:15:00,7.37,0.08999999999999986,0.25,0.35999999999999943
44570,44570,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 21:30:00,7.38,0.009999999999999787,0.25,0.03999999999999915
44571,44571,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 21:45:00,7.39,0.009999999999999787,0.25,0.03999999999999915
44572,44572,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 22:00:00,7.32,-0.0699999999999994,0.25,-0.2799999999999976
44573,44573,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 22:15:00,7.35,0.02999999999999936,0.25,0.11999999999999744
44574,44574,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 22:30:00,7.46,0.11000000000000032,0.25,0.4400000000000013
44575,44575,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 22:45:00,7.44,-0.019999999999999574,0.25,-0.0799999999999983
44576,44576,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 23:00:00,7.26,-0.1800000000000006,0.25,-0.7200000000000024
44577,44577,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 23:15:00,7.39,0.1299999999999999,0.25,0.5199999999999996
44578,44578,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 23:30:00,7.36,-0.02999999999999936,0.25,-0.11999999999999744
44579,44579,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 23:45:00,7.44,0.08000000000000007,0.25,0.3200000000000003
44580,44580,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 00:00:00,7.38,-0.0600000000000005,0.25,-0.240000000000002
44581,44581,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 00:15:00,7.45,0.07000000000000028,0.25,0.28000000000000114
44582,44582,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 00:30:00,7.23,-0.21999999999999975,0.25,-0.879999999999999
44583,44583,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 00:45:00,7.39,0.15999999999999925,0.25,0.639999999999997
44584,44584,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 01:00:00,7.21,-0.17999999999999972,0.25,-0.7199999999999989
44585,44585,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 01:15:00,7.29,0.08000000000000007,0.25,0.3200000000000003
44586,44586,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 01:30:00,7.37,0.08000000000000007,0.25,0.3200000000000003
44587,44587,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 01:45:00,7.28,-0.08999999999999986,0.25,-0.35999999999999943
44588,44588,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 02:00:00,7.2,-0.08000000000000007,0.25,-0.3200000000000003
44589,44589,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 02:15:00,7.55,0.34999999999999964,0.25,1.3999999999999986
44590,44590,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 02:30:00,7.09,-0.45999999999999996,0.25,-1.8399999999999999
44591,44591,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 02:45:00,7.49,0.40000000000000036,0.25,1.6000000000000014
44592,44592,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 03:00:00,7.22,-0.27000000000000046,0.25,-1.0800000000000018
44593,44593,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 03:15:00,7.37,0.15000000000000036,0.25,0.6000000000000014
44594,44594,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 03:30:00,7.37,0.0,0.25,0.0
44595,44595,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 03:45:00,7.39,0.019999999999999574,0.25,0.0799999999999983
44596,44596,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 04:00:00,7.15,-0.23999999999999932,0.25,-0.9599999999999973
44597,44597,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 04:15:00,7.27,0.11999999999999922,0.25,0.4799999999999969
44598,44598,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 04:30:00,7.24,-0.02999999999999936,0.25,-0.11999999999999744
44599,44599,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 04:45:00,7.15,-0.08999999999999986,0.25,-0.35999999999999943
44600,44600,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 05:00:00,7.25,0.09999999999999964,0.25,0.3999999999999986
44601,44601,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 05:15:00,7.29,0.040000000000000036,0.25,0.16000000000000014
44602,44602,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 05:30:00,7.4,0.11000000000000032,0.25,0.4400000000000013
44603,44603,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 05:45:00,7.37,-0.03000000000000025,0.25,-0.120000000000001
44604,44604,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 06:00:00,7.32,-0.04999999999999982,0.25,-0.1999999999999993
44605,44605,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 06:15:00,7.37,0.04999999999999982,0.25,0.1999999999999993
44606,44606,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 06:30:00,7.67,0.2999999999999998,0.25,1.1999999999999993
44607,44607,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 06:45:00,7.31,-0.3600000000000003,0.25,-1.4400000000000013
44608,44608,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 07:00:00,7.35,0.040000000000000036,0.25,0.16000000000000014
44609,44609,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 07:15:00,7.43,0.08000000000000007,0.25,0.3200000000000003
44610,44610,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 07:30:00,7.16,-0.2699999999999996,0.25,-1.0799999999999983
44611,44611,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 07:45:00,7.09,-0.07000000000000028,0.25,-0.28000000000000114
44612,44612,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 08:00:00,7.13,0.040000000000000036,0.25,0.16000000000000014
44613,44613,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 08:15:00,7.32,0.1900000000000004,0.25,0.7600000000000016
44614,44614,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 08:30:00,7.23,-0.08999999999999986,0.25,-0.35999999999999943
44615,44615,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 08:45:00,7.16,-0.07000000000000028,0.25,-0.28000000000000114
44616,44616,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 09:00:00,7.49,0.33000000000000007,0.25,1.3200000000000003
44617,44617,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 09:15:00,7.52,0.02999999999999936,0.25,0.11999999999999744
44618,44618,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 09:30:00,7.25,-0.2699999999999996,0.25,-1.0799999999999983
44619,44619,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 09:45:00,6.91,-0.33999999999999986,0.25,-1.3599999999999994
44620,44620,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 10:00:00,6.92,0.009999999999999787,0.25,0.03999999999999915
44621,44621,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 10:15:00,6.93,0.009999999999999787,0.25,0.03999999999999915
44622,44622,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 10:30:00,7.1,0.16999999999999993,0.25,0.6799999999999997
44623,44623,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 10:45:00,7.26,0.16000000000000014,0.25,0.6400000000000006
44624,44624,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 11:00:00,7.03,-0.22999999999999954,0.25,-0.9199999999999982
44625,44625,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 11:15:00,7.0,-0.03000000000000025,0.25,-0.120000000000001
44626,44626,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 11:30:00,7.53,0.5300000000000002,0.25,2.120000000000001
44627,44627,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 11:45:00,7.09,-0.4400000000000004,0.25,-1.7600000000000016
44628,44628,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 12:00:00,6.68,-0.41000000000000014,0.25,-1.6400000000000006
44629,44629,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 12:15:00,6.49,-0.1899999999999995,0.25,-0.759999999999998
44630,44630,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 12:30:00,7.1,0.6099999999999994,0.25,2.4399999999999977
44631,44631,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 12:45:00,6.87,-0.22999999999999954,0.25,-0.9199999999999982
44632,44632,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 13:15:00,6.97,0.09999999999999964,0.5,0.1999999999999993
44633,44633,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 13:30:00,6.82,-0.14999999999999947,0.25,-0.5999999999999979
44634,44634,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 13:45:00,6.94,0.1200000000000001,0.25,0.4800000000000004
44635,44635,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 14:00:00,6.94,0.0,0.25,0.0
44636,44636,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 14:15:00,6.78,-0.16000000000000014,0.25,-0.6400000000000006
44637,44637,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 14:30:00,7.14,0.35999999999999943,0.25,1.4399999999999977
44638,44638,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-18 14:45:00,7.13,-0.009999999999999787,0.25,-0.03999999999999915
