_id,SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly River Water Discharge (m3/sec),discharge_change_m3s,time_difference_hours,discharge_rate_m3s_per_hour,level_score,rate_score,risk_score,risk_category
40133,40133,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 06:00:00,6.5,-0.0599999999999996,0.25,-0.2399999999999984,40,10,28.0,LOW
40134,40134,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 06:15:00,6.52,0.0199999999999995,0.25,0.0799999999999983,40,10,28.0,LOW
40135,40135,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 06:30:00,6.62,0.1000000000000005,0.25,0.4000000000000021,40,10,28.0,LOW
40136,40136,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 06:45:00,6.86,0.2400000000000002,0.25,0.9600000000000009,40,10,28.0,LOW
40137,40137,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 07:00:00,6.54,-0.3200000000000003,0.25,-1.2800000000000011,40,40,40.0,MODERATE
40138,40138,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 07:15:00,6.87,0.33,0.25,1.3200000000000005,40,40,40.0,MODERATE
40139,40139,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 07:30:00,6.4,-0.4699999999999997,0.25,-1.879999999999999,40,40,40.0,MODERATE
40140,40140,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 07:45:00,6.5,0.0999999999999996,0.25,0.3999999999999986,40,10,28.0,LOW
40141,40141,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 08:00:00,6.22,-0.2800000000000002,0.25,-1.120000000000001,10,40,22.0,LOW
40142,40142,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 08:15:00,6.8,0.5800000000000001,0.25,2.3200000000000003,40,40,40.0,MODERATE
40143,40143,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 08:30:00,6.51,-0.29,0.25,-1.16,40,40,40.0,MODERATE
40144,40144,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 08:45:00,6.87,0.3600000000000003,0.25,1.4400000000000013,40,40,40.0,MODERATE
40145,40145,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 09:00:00,6.68,-0.1900000000000004,0.25,-0.7600000000000016,40,10,28.0,LOW
40146,40146,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 09:15:00,6.84,0.1600000000000001,0.25,0.6400000000000006,40,10,28.0,LOW
40147,40147,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 09:30:00,6.85,0.0099999999999997,0.25,0.0399999999999991,40,10,28.0,LOW
40148,40148,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 09:45:00,6.67,-0.1799999999999997,0.25,-0.7199999999999989,40,10,28.0,LOW
40149,40149,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 10:00:00,6.84,0.1699999999999999,0.25,0.6799999999999997,40,10,28.0,LOW
40150,40150,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 10:15:00,6.55,-0.29,0.25,-1.16,40,40,40.0,MODERATE
40151,40151,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 10:30:00,6.7,0.1500000000000003,0.25,0.6000000000000014,40,10,28.0,LOW
40152,40152,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 10:45:00,6.68,-0.0200000000000004,0.25,-0.0800000000000018,40,10,28.0,LOW
40153,40153,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 11:00:00,6.65,-0.0299999999999993,0.25,-0.1199999999999974,40,10,28.0,LOW
40154,40154,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 11:15:00,6.29,-0.3600000000000003,0.25,-1.4400000000000013,40,40,40.0,MODERATE
40155,40155,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 11:30:00,5.87,-0.4199999999999999,0.25,-1.6799999999999995,10,40,22.0,LOW
40156,40156,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 11:45:00,6.37,0.5,0.25,2.0,40,40,40.0,MODERATE
40157,40157,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 12:00:00,6.37,0.0,0.25,0.0,40,10,28.0,LOW
40160,40160,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 12:45:00,6.57,0.2000000000000001,0.75,0.2666666666666669,40,10,28.0,LOW
40161,40161,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 13:00:00,6.25,-0.3200000000000003,0.25,-1.2800000000000011,40,40,40.0,MODERATE
40162,40162,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 13:15:00,6.39,0.1399999999999996,0.25,0.5599999999999987,40,10,28.0,LOW
40163,40163,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 13:30:00,6.23,-0.1599999999999992,0.25,-0.639999999999997,40,10,28.0,LOW
40164,40164,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 13:45:00,6.55,0.3199999999999994,0.25,1.2799999999999976,40,40,40.0,MODERATE
40165,40165,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 14:00:00,6.58,0.0300000000000002,0.25,0.120000000000001,40,10,28.0,LOW
40166,40166,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 14:15:00,6.53,-0.0499999999999998,0.25,-0.1999999999999993,40,10,28.0,LOW
40167,40167,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 14:30:00,6.52,-0.0100000000000006,0.25,-0.0400000000000027,40,10,28.0,LOW
40168,40168,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 14:45:00,6.51,-0.0099999999999997,0.25,-0.0399999999999991,40,10,28.0,LOW
40169,40169,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 15:00:00,6.57,0.0600000000000005,0.25,0.240000000000002,40,10,28.0,LOW
40170,40170,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 15:15:00,6.68,0.1099999999999994,0.25,0.4399999999999977,40,10,28.0,LOW
40171,40171,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 15:30:00,7.0,0.3200000000000003,0.25,1.2800000000000011,40,40,40.0,MODERATE
40172,40172,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 15:45:00,6.42,-0.5800000000000001,0.25,-2.3200000000000003,40,40,40.0,MODERATE
40173,40173,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 16:00:00,6.85,0.4299999999999997,0.25,1.7199999999999989,40,40,40.0,MODERATE
40174,40174,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 16:15:00,6.57,-0.2799999999999993,0.25,-1.1199999999999974,40,40,40.0,MODERATE
40175,40175,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 16:30:00,6.76,0.1899999999999995,0.25,0.759999999999998,40,10,28.0,LOW
40176,40176,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 16:45:00,6.65,-0.1099999999999994,0.25,-0.4399999999999977,40,10,28.0,LOW
40177,40177,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 17:00:00,6.65,0.0,0.25,0.0,40,10,28.0,LOW
40178,40178,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 17:15:00,6.53,-0.1200000000000001,0.25,-0.4800000000000004,40,10,28.0,LOW
40179,40179,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 17:30:00,6.3,-0.2300000000000004,0.25,-0.9200000000000016,40,10,28.0,LOW
40180,40180,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 17:45:00,6.77,0.4699999999999997,0.25,1.879999999999999,40,40,40.0,MODERATE
40181,40181,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 18:00:00,6.79,0.0200000000000004,0.25,0.0800000000000018,40,10,28.0,LOW
40182,40182,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 18:15:00,6.9,0.1100000000000003,0.25,0.4400000000000013,40,10,28.0,LOW
40183,40183,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 18:30:00,6.64,-0.2600000000000007,0.25,-1.0400000000000027,40,40,40.0,MODERATE
40184,40184,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 18:45:00,6.67,0.0300000000000002,0.25,0.120000000000001,40,10,28.0,LOW
40185,40185,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 19:00:00,6.63,-0.04,0.25,-0.1600000000000001,40,10,28.0,LOW
40186,40186,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 19:15:00,6.69,0.0600000000000005,0.25,0.240000000000002,40,10,28.0,LOW
40187,40187,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 19:30:00,6.77,0.0799999999999991,0.25,0.3199999999999967,40,10,28.0,LOW
40188,40188,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 19:45:00,6.75,-0.0199999999999995,0.25,-0.0799999999999983,40,10,28.0,LOW
40189,40189,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 20:00:00,6.79,0.04,0.25,0.1600000000000001,40,10,28.0,LOW
40190,40190,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 20:15:00,6.67,-0.1200000000000001,0.25,-0.4800000000000004,40,10,28.0,LOW
40191,40191,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 20:30:00,6.82,0.1500000000000003,0.25,0.6000000000000014,40,10,28.0,LOW
40192,40192,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 20:45:00,6.95,0.1299999999999999,0.25,0.5199999999999996,40,10,28.0,LOW
40193,40193,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 21:00:00,6.63,-0.3200000000000003,0.25,-1.2800000000000011,40,40,40.0,MODERATE
40194,40194,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 21:15:00,7.05,0.4199999999999999,0.25,1.6799999999999995,40,40,40.0,MODERATE
40195,40195,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 21:30:00,6.54,-0.5099999999999998,0.25,-2.039999999999999,40,40,40.0,MODERATE
40196,40196,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 21:45:00,6.61,0.0700000000000002,0.25,0.2800000000000011,40,10,28.0,LOW
40197,40197,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 22:00:00,6.3,-0.3100000000000005,0.25,-1.240000000000002,40,40,40.0,MODERATE
40198,40198,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 22:15:00,6.67,0.3700000000000001,0.25,1.4800000000000004,40,40,40.0,MODERATE
40199,40199,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 22:30:00,6.58,-0.0899999999999998,0.25,-0.3599999999999994,40,10,28.0,LOW
40200,40200,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 22:45:00,6.4,-0.1799999999999997,0.25,-0.7199999999999989,40,10,28.0,LOW
40201,40201,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 23:00:00,6.93,0.5299999999999994,0.25,2.119999999999997,40,40,40.0,MODERATE
40202,40202,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 23:15:00,6.97,0.04,0.25,0.1600000000000001,40,10,28.0,LOW
40203,40203,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 23:30:00,6.73,-0.2399999999999993,0.25,-0.9599999999999972,40,10,28.0,LOW
40204,40204,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-02 23:45:00,6.95,0.2199999999999997,0.25,0.879999999999999,40,10,28.0,LOW
40205,40205,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 00:00:00,6.83,-0.1200000000000001,0.25,-0.4800000000000004,40,10,28.0,LOW
40206,40206,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 00:15:00,6.58,-0.25,0.25,-1.0,40,40,40.0,MODERATE
40207,40207,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 00:30:00,6.68,0.0999999999999996,0.25,0.3999999999999986,40,10,28.0,LOW
40208,40208,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 01:00:00,6.8,0.1200000000000001,0.5,0.2400000000000002,40,10,28.0,LOW
40209,40209,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 01:15:00,6.68,-0.1200000000000001,0.25,-0.4800000000000004,40,10,28.0,LOW
40210,40210,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 01:30:00,6.79,0.1100000000000003,0.25,0.4400000000000013,40,10,28.0,LOW
40211,40211,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 01:45:00,6.85,0.0599999999999996,0.25,0.2399999999999984,40,10,28.0,LOW
40212,40212,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 02:00:00,6.41,-0.4399999999999995,0.25,-1.759999999999998,40,40,40.0,MODERATE
40213,40213,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 02:15:00,6.56,0.1499999999999994,0.25,0.5999999999999979,40,10,28.0,LOW
40214,40214,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 02:30:00,6.81,0.25,0.25,1.0,40,40,40.0,MODERATE
40215,40215,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 02:45:00,6.63,-0.1799999999999997,0.25,-0.7199999999999989,40,10,28.0,LOW
40216,40216,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 03:00:00,6.86,0.2300000000000004,0.25,0.9200000000000016,40,10,28.0,LOW
40217,40217,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 03:15:00,6.84,-0.0200000000000004,0.25,-0.0800000000000018,40,10,28.0,LOW
40218,40218,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 03:30:00,6.76,-0.08,0.25,-0.3200000000000003,40,10,28.0,LOW
40219,40219,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 03:45:00,7.03,0.2700000000000004,0.25,1.0800000000000018,40,40,40.0,MODERATE
40220,40220,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 04:00:00,6.91,-0.1200000000000001,0.25,-0.4800000000000004,40,10,28.0,LOW
40221,40221,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 04:15:00,6.75,-0.1600000000000001,0.25,-0.6400000000000006,40,10,28.0,LOW
40222,40222,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 04:30:00,6.73,-0.0199999999999995,0.25,-0.0799999999999983,40,10,28.0,LOW
40223,40223,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 04:45:00,6.76,0.0299999999999993,0.25,0.1199999999999974,40,10,28.0,LOW
40224,40224,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 05:00:00,6.74,-0.0199999999999995,0.25,-0.0799999999999983,40,10,28.0,LOW
40225,40225,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 05:15:00,6.71,-0.0300000000000002,0.25,-0.120000000000001,40,10,28.0,LOW
40226,40226,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 05:30:00,6.67,-0.04,0.25,-0.1600000000000001,40,10,28.0,LOW
40227,40227,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 05:45:00,6.82,0.1500000000000003,0.25,0.6000000000000014,40,10,28.0,LOW
40228,40228,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 06:00:00,6.88,0.0599999999999996,0.25,0.2399999999999984,40,10,28.0,LOW
40229,40229,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 06:15:00,6.75,-0.1299999999999999,0.25,-0.5199999999999996,40,10,28.0,LOW
40230,40230,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 06:30:00,6.68,-0.0700000000000002,0.25,-0.2800000000000011,40,10,28.0,LOW
40231,40231,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 06:45:00,6.84,0.1600000000000001,0.25,0.6400000000000006,40,10,28.0,LOW
40232,40232,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 07:00:00,6.48,-0.3599999999999994,0.25,-1.4399999999999975,40,40,40.0,MODERATE
40233,40233,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 07:15:00,7.07,0.5899999999999999,0.25,2.3599999999999994,40,40,40.0,MODERATE
40234,40234,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 07:30:00,7.0,-0.0700000000000002,0.25,-0.2800000000000011,40,10,28.0,LOW
40235,40235,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 07:45:00,6.69,-0.3099999999999996,0.25,-1.2399999999999984,40,40,40.0,MODERATE
40236,40236,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 08:00:00,6.9,0.2099999999999999,0.25,0.8399999999999999,40,10,28.0,LOW
40237,40237,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 08:15:00,7.13,0.2299999999999995,0.25,0.9199999999999982,40,10,28.0,LOW
40238,40238,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 08:30:00,6.79,-0.3399999999999998,0.25,-1.3599999999999994,40,40,40.0,MODERATE
40239,40239,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 08:45:00,7.04,0.25,0.25,1.0,40,40,40.0,MODERATE
40240,40240,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 09:00:00,6.7,-0.3399999999999998,0.25,-1.3599999999999994,40,40,40.0,MODERATE
40241,40241,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 09:15:00,6.74,0.04,0.25,0.1600000000000001,40,10,28.0,LOW
40242,40242,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 09:30:00,6.62,-0.1200000000000001,0.25,-0.4800000000000004,40,10,28.0,LOW
40243,40243,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 09:45:00,6.77,0.1499999999999994,0.25,0.5999999999999979,40,10,28.0,LOW
40244,40244,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 10:00:00,6.52,-0.25,0.25,-1.0,40,40,40.0,MODERATE
40245,40245,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 10:15:00,6.63,0.1100000000000003,0.25,0.4400000000000013,40,10,28.0,LOW
40246,40246,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 10:30:00,6.82,0.1900000000000004,0.25,0.7600000000000016,40,10,28.0,LOW
40247,40247,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 10:45:00,6.42,-0.4000000000000003,0.25,-1.6000000000000014,40,40,40.0,MODERATE
40248,40248,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 11:00:00,6.33,-0.0899999999999998,0.25,-0.3599999999999994,40,10,28.0,LOW
40249,40249,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 11:15:00,6.01,-0.3200000000000003,0.25,-1.2800000000000011,10,40,22.0,LOW
40250,40250,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 11:30:00,6.74,0.7300000000000004,0.25,2.9200000000000017,40,40,40.0,MODERATE
40251,40251,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 11:45:00,5.85,-0.8900000000000006,0.25,-3.5600000000000023,10,40,22.0,LOW
40254,40254,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 12:30:00,5.63,-0.2199999999999997,0.75,-0.293333333333333,10,10,10.0,LOW
40255,40255,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-01-03 12:45:00,6.0,0.3700000000000001,0.25,1.4800000000000004,10,40,22.0,LOW
