facility_id,facility_display_name,pseudocode,state,district,block,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,lgd_block_name,latitude,longitude,coordinate_source,coordinate_confidence
FACILITY_1956564,1,1956564,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Silanga/Silangi,Silanga,Gairsain,,,MISSING,MISSING
FACILITY_9821694,1,9821694,UTTARAKHAND,CHAMOLI,KARANPRAYAG,2,Karnaprayag-Municipality,Karnaprayag (NP) -Gaandhinagar Ward No.1,,,,,,MISSING,MISSING
FACILITY_3867568,1,3867568,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Kanol,Kanol,Ghat,,,MISSING,MISSING
FACILITY_7285769,4,7285769,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Valli,Valli,Pokhari,,,MISSING,MISSING
FACILITY_2677012,4,2677012,UTTARAKHAND,CHAMOLI,THARALI,1,,,Main,Main,Tharali,,,MISSING,MISSING
FACILITY_4054814,2,4054814,UTTARAKHAND,CHAMOLI,KARANPRAYAG,2,Karnaprayag-Municipality,Karnaprayag (NP) - Uper Bazaar Ward No.7,,,,,,MISSING,MISSING
FACILITY_4284851,7,4284851,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Nalgaon Sirgur,Nal Gaon,Narayanbagar,,,MISSING,MISSING
FACILITY_5689455,7,5689455,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Umrakot Urf Baidanu,Umrakot (Baidana),Karnaprayag,,,MISSING,MISSING
FACILITY_7959420,4,7959420,UTTARAKHAND,CHAMOLI,THARALI,1,,,Gwaldam State,Gwaldam,Tharali,,,MISSING,MISSING
FACILITY_6749423,1,6749423,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Rohira,Rohida,Gairsain,,,MISSING,MISSING
FACILITY_1510896,6,1510896,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Kumartoli,Kumjug,Ghat,,,MISSING,MISSING
FACILITY_2746066,1,2746066,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Pairi,Peri,Ghat,,,MISSING,MISSING
FACILITY_3981966,1,3981966,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Jhuma Khet Talla,Jhumakhet,Gairsain,,,MISSING,MISSING
FACILITY_2717162,1,2717162,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Kei Painti,Kein Penti,Narayanbagar,,,MISSING,MISSING
FACILITY_8089344,1,8089344,UTTARAKHAND,CHAMOLI,THARALI,1,,,Gwaldam State,Gwaldam,Tharali,,,MISSING,MISSING
FACILITY_6399550,1,6399550,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Dhamkar,Dhamkar,Gairsain,,,MISSING,MISSING
FACILITY_2144909,1,2144909,UTTARAKHAND,CHAMOLI,THARALI,1,,,Ratgaon Goonth,Ratgaon,Tharali,,,MISSING,MISSING
FACILITY_1562926,1,1562926,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Dungar,Dungar,Pokhari,,,MISSING,MISSING
FACILITY_6636658,1,6636658,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Pagna,Pagna,Ghat,,,MISSING,MISSING
FACILITY_8153338,1,8153338,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Maroda,Maroda,Narayanbagar,,,MISSING,MISSING
FACILITY_8440848,1,8440848,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Baskwali,Baskwali,Karnaprayag,,,MISSING,MISSING
FACILITY_7502883,1,7502883,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Hat Kalyani,Hat Kalyani,Dewal,,,MISSING,MISSING
FACILITY_1994896,1,1994896,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Parawari,Parwari,Gairsain,,,MISSING,MISSING
FACILITY_1187959,1,1187959,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Vaan,Van,Dewal,,,MISSING,MISSING
FACILITY_2466565,1,2466565,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Banswara,Banswada,Ghat,,,MISSING,MISSING
FACILITY_8709546,1,8709546,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Girsa,Girasa,Pokhari,,,MISSING,MISSING
FACILITY_8694733,1,8694733,UTTARAKHAND,CHAMOLI,POKHARI,2,POKHRI-Town Panchayat,Pokhri (NP) -Vishaal Ward No. 5,,,,,,MISSING,MISSING
FACILITY_1959556,1,1959556,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Dhamak,Dhamak,Pokhari,,,MISSING,MISSING
FACILITY_7535241,1,7535241,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Lam Bagar,Lambagar,Gairsain,,,MISSING,MISSING
FACILITY_4846774,1,4846774,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Kimoli,Kimoli,Narayanbagar,,,MISSING,MISSING
FACILITY_1947871,1,1947871,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Rano,Ranau,Pokhari,,,MISSING,MISSING
FACILITY_6188919,5,6188919,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Pandukaswar,Pandukeshar,Joshimath,,,MISSING,MISSING
FACILITY_9285948,4,9285948,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Bhalgaon,Bhalagaon,Joshimath,,,MISSING,MISSING
FACILITY_4213259,1,4213259,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Pakhi,Pakhi,Joshimath,,,MISSING,MISSING
FACILITY_8055552,7,8055552,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Duwa,Duwa,Karnaprayag,,,MISSING,MISSING
FACILITY_1624504,5,1624504,UTTARAKHAND,CHAMOLI,THARALI,1,,,Partha Chak Kuni,Kuni Partha,Tharali,,,MISSING,MISSING
FACILITY_9184139,5,9184139,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Haragarh,Hargarh,Gairsain,,,MISSING,MISSING
FACILITY_1162288,5,1162288,UTTARAKHAND,CHAMOLI,Jyotirmath,2,Joshimath-Municipality,Joshimath (MB) - Uper Bazaar-Daando Ward No.6,,,,,,MISSING,MISSING
FACILITY_2194448,5,2194448,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Chopata,Chopta,Narayanbagar,,,MISSING,MISSING
FACILITY_1301064,2,1301064,UTTARAKHAND,CHAMOLI,KARANPRAYAG,2,Gochar-Municipality,"Gochar (NP) - Banderkhand, Dronagiri Ward No.7",,,,,,MISSING,MISSING
FACILITY_5948233,5,5948233,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Ganai,Ganai,Joshimath,,,MISSING,MISSING
FACILITY_6177610,2,6177610,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Tefna,Tefna,Karnaprayag,,,MISSING,MISSING
FACILITY_8564460,1,8564460,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Malari,Malari,Joshimath,,,MISSING,MISSING
FACILITY_8539397,2,8539397,UTTARAKHAND,CHAMOLI,KARANPRAYAG,2,Karnaprayag-Municipality,Karnaprayag (NP) - Uper Bazaar Ward No.7,,,,,,MISSING,MISSING
FACILITY_3818141,1,3818141,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Malari,Malari,Joshimath,,,MISSING,MISSING
FACILITY_5446504,1,5446504,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Gadkot,Garhkot,Narayanbagar,,,MISSING,MISSING
FACILITY_5849766,1,5849766,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Dhak,Dhak,Joshimath,,,MISSING,MISSING
FACILITY_6549334,1,6549334,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Lodhala,Lodla,Narayanbagar,,,MISSING,MISSING
FACILITY_1153140,4,1153140,UTTARAKHAND,CHAMOLI,THARALI,2,Tharali-Town Panchayat,Tharali (NP) - Uper Bazaar Tharali Ward No. 3,,,,,,MISSING,MISSING
FACILITY_1103512,1,1103512,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Kankhul Talla,Kankhul Talla,Karnaprayag,,,MISSING,MISSING
FACILITY_5302343,1,5302343,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Siran,Siran,Karnaprayag,,,MISSING,MISSING
FACILITY_2345125,1,2345125,UTTARAKHAND,CHAMOLI,THARALI,1,,,Gwaldam State,Gwaldam,Tharali,,,MISSING,MISSING
FACILITY_7265750,2,7265750,UTTARAKHAND,CHAMOLI,KARANPRAYAG,2,Karnaprayag-Municipality,Karnaprayag (NP) -Tehseel Colony Ward No.4,,,,,,MISSING,MISSING
FACILITY_1357302,1,1357302,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Ruriya Tal,Ghandiyal,Gairsain,,,MISSING,MISSING
FACILITY_1806167,1,1806167,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Hans Koti,Hanskoti,Narayanbagar,,,MISSING,MISSING
FACILITY_9412716,1,9412716,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Chaud,Chaud,Dewal,,,MISSING,MISSING
FACILITY_3431355,1,3431355,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Koteshwar,Banadwara,Dasholi,,,MISSING,MISSING
FACILITY_1096015,1,1096015,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Dungari,Dungri,Dasholi,,,MISSING,MISSING
FACILITY_3045824,4,3045824,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Pandukaswar,Pandukeshar,Joshimath,,,MISSING,MISSING
FACILITY_8997235,5,8997235,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Hans Koti,Hanskoti,Narayanbagar,,,MISSING,MISSING
FACILITY_1891167,1,1891167,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Kanol,Kanol,Ghat,,,MISSING,MISSING
FACILITY_5472996,7,5472996,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Beradhar,Beradhar,Dewal,,,MISSING,MISSING
FACILITY_4673452,4,4673452,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Ghorsal,Ghudshal,Dasholi,,,MISSING,MISSING
FACILITY_8726252,4,8726252,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Gauna Chak Dhar Kumala,Dharkumala,Dasholi,,,MISSING,MISSING
FACILITY_1750713,1,1750713,UTTARAKHAND,CHAMOLI,THARALI,1,,,Chepadon,Chepron,Tharali,,,MISSING,MISSING
FACILITY_2766295,1,2766295,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Luntara,Luntara,Ghat,,,MISSING,MISSING
FACILITY_1492991,2,1492991,UTTARAKHAND,CHAMOLI,POKHARI,2,POKHRI-Town Panchayat,Pokhri (NP) -Pokhri Lower Ward No. 2,,,,,,MISSING,MISSING
FACILITY_2438363,1,2438363,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Bank,Bank,Dewal,,,MISSING,MISSING
FACILITY_7920886,1,7920886,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Gugali,Gugali,Augustmuni,,,MISSING,MISSING
FACILITY_2379525,1,2379525,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Durmi,Durmi,Dasholi,,,MISSING,MISSING
FACILITY_9815029,1,9815029,UTTARAKHAND,CHAMOLI,THARALI,2,Tharali-Town Panchayat,Tharali (NP) - Uper Bazaar Tharali Ward No. 3,,,,,,MISSING,MISSING
FACILITY_6655969,1,6655969,UTTARAKHAND,CHAMOLI,Jyotirmath,2,Joshimath-Municipality,Joshimath (MB) - Painka-Maarwaadi Ward No.2,,,,,,MISSING,MISSING
FACILITY_5067253,1,5067253,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Sarmola,Sarmola,Pokhari,,,MISSING,MISSING
FACILITY_3828252,1,3828252,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Charbang,Charbang,Ghat,,,MISSING,MISSING
FACILITY_4782039,2,4782039,UTTARAKHAND,CHAMOLI,KARANPRAYAG,2,Karnaprayag-Municipality,Karnaprayag (NP) -Subhas Nagar Simli Ward No.5,,,,,,MISSING,MISSING
FACILITY_8300719,1,8300719,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Kameda,Kameda,Karnaprayag,,,MISSING,MISSING
FACILITY_2797225,1,2797225,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Beri Talli,Beditalli,Gairsain,,,MISSING,MISSING
FACILITY_1394088,1,1394088,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Bareth,Badeith,Gairsain,,,MISSING,MISSING
FACILITY_3549544,1,3549544,UTTARAKHAND,CHAMOLI,DASHOLI,2,Nandprayag-Town Panchayat,Nandprayag (NP) -Chandika Mohalla Ward No.4,,,,,,MISSING,MISSING
FACILITY_4442398,1,4442398,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Rains,Rains,Narayanbagar,,,MISSING,MISSING
FACILITY_5097335,1,5097335,UTTARAKHAND,CHAMOLI,GAIRSAIN,2,Gairsain-Town Panchayat,Gairsain (NP) -Koliyana Ward No. 5,,,,,,MISSING,MISSING
FACILITY_8211316,1,8211316,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Mehal Chauri,Mehal Chauri,Gairsain,,,MISSING,MISSING
FACILITY_3740651,1,3740651,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Partoli,Kimoli,Karnaprayag,,,MISSING,MISSING
FACILITY_5798696,4,5798696,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Tunji,Tonaji,Pokhari,,,MISSING,MISSING
FACILITY_8536995,1,8536995,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Sutol,Sutol,Ghat,,,MISSING,MISSING
FACILITY_3968931,4,3968931,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Udaypur Laga Choting,Udaypur,Dewal,,,MISSING,MISSING
FACILITY_4992651,5,4992651,UTTARAKHAND,CHAMOLI,DASHOLI,2,PIPALKOTI-Town Panchayat,Peepalkoti (NP)- Naurakh Peepalkoti Ward No.1,,,,,,MISSING,MISSING
FACILITY_5028975,5,5028975,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Lwani,Lwani,Dewal,,,MISSING,MISSING
FACILITY_1694658,4,1694658,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Sunai,Sunai,Karnaprayag,,,MISSING,MISSING
FACILITY_3797981,1,3797981,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Lingadi,Lingari,Dewal,,,MISSING,MISSING
FACILITY_6323320,4,6323320,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Syunimalli,Syuni Malli,Gairsain,,,MISSING,MISSING
FACILITY_9478223,5,9478223,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Thalabair,Thala Beind,Pokhari,,,MISSING,MISSING
FACILITY_1567262,1,1567262,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Rauta,Routa,Pokhari,,,MISSING,MISSING
FACILITY_3655550,1,3655550,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Majothi,Majothi,Dasholi,,,MISSING,MISSING
FACILITY_8708892,1,8708892,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Khalyugwar,Bartoli,Karnaprayag,,,MISSING,MISSING
FACILITY_4440613,1,4440613,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Hina,Naini (Chopra Kot),Ghat,,,MISSING,MISSING
FACILITY_7842817,1,7842817,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Nauti,Nauti,Karnaprayag,,,MISSING,MISSING
FACILITY_7938003,1,7938003,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Kulagar,Andrapa,Gairsain,,,MISSING,MISSING
FACILITY_8346412,10,8346412,UTTARAKHAND,CHAMOLI,DASHOLI,2,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Lower Bazaar Ward No.5,,,,,,MISSING,MISSING
FACILITY_3178149,1,3178149,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Kheta Manvati,Kheta Manmati,Dewal,,,MISSING,MISSING
FACILITY_5666922,1,5666922,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Sainti Gunth,Sainti,Ghat,,,MISSING,MISSING
FACILITY_5535317,1,5535317,UTTARAKHAND,CHAMOLI,KARANPRAYAG,2,Karnaprayag-Municipality,Karnaprayag (NP) -Tehseel Colony Ward No.4,,,,,,MISSING,MISSING
FACILITY_5873649,1,5873649,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Kushrani Bichali,Kusrani Talli,Gairsain,,,MISSING,MISSING
FACILITY_3775571,1,3775571,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Haragarh,Hargarh,Gairsain,,,MISSING,MISSING
FACILITY_7263438,5,7263438,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Bareth,Badeith,Gairsain,,,MISSING,MISSING
FACILITY_4145591,5,4145591,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Banj Bagar,Ropa Semdugra,Dasholi,,,MISSING,MISSING
FACILITY_3257960,4,3257960,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Bainoli,Benoli,Karnaprayag,,,MISSING,MISSING
FACILITY_4501174,4,4501174,UTTARAKHAND,CHAMOLI,THARALI,1,,,Chidanga State,Chidinga Malla,Tharali,,,MISSING,MISSING
FACILITY_3313925,4,3313925,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Sugi,Sugi,Pokhari,,,MISSING,MISSING
FACILITY_3479460,7,3479460,UTTARAKHAND,CHAMOLI,THARALI,1,,,Sunaun,Sunau Malla,Tharali,,,MISSING,MISSING
FACILITY_3978944,1,3978944,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Kharkholi,Khadgoli,Karnaprayag,,,MISSING,MISSING
FACILITY_6106197,4,6106197,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Nakot Malla,Nakot,Karnaprayag,,,MISSING,MISSING
FACILITY_9033786,1,9033786,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Bed Gaon,Bedgaon,Narayanbagar,,,MISSING,MISSING
FACILITY_3649482,1,3649482,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Majyari,Manjiyari,Bhilangna,,,MISSING,MISSING
FACILITY_9285112,1,9285112,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Melbagar,Ghandiyal,Gairsain,,,MISSING,MISSING
FACILITY_7999511,1,7999511,UTTARAKHAND,CHAMOLI,THARALI,1,,,Dungri,Dungri,Tharali,,,MISSING,MISSING
FACILITY_1903161,1,1903161,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Baunla,Boala,Dasholi,,,MISSING,MISSING
FACILITY_1707678,1,1707678,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Dimar,Dimmar,Karnaprayag,,,MISSING,MISSING
FACILITY_3009375,1,3009375,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Jakhmala,Pati Jakhmala,Pokhari,,,MISSING,MISSING
FACILITY_7069451,1,7069451,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Deyarkot,Diyar Kot,Karnaprayag,,,MISSING,MISSING
FACILITY_7713540,1,7713540,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Peb,Pev,Gairsain,,,MISSING,MISSING
FACILITY_6148161,1,6148161,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Tali,Gumsaani,Bajpur,,,MISSING,MISSING
FACILITY_2153663,1,2153663,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Siwae,Siwai,Pokhari,,,MISSING,MISSING
FACILITY_6794162,1,6794162,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Bedula,Bedula,Narayanbagar,,,MISSING,MISSING
FACILITY_7365222,1,7365222,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Bareth,Badeith,Gairsain,,,MISSING,MISSING
FACILITY_1742171,1,1742171,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Baratoli,Bartoli,Karnaprayag,,,MISSING,MISSING
FACILITY_7874670,1,7874670,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Sung,Sung,Ghat,,,MISSING,MISSING
FACILITY_3629097,4,3629097,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Sauda Mangara,Soda Mangra,Pokhari,,,MISSING,MISSING
FACILITY_7369635,1,7369635,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Dhanpur Khas,Olyagwad,Karnaprayag,,,MISSING,MISSING
FACILITY_6495039,7,6495039,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Kheta Manvati,Kheta Manmati,Dewal,,,MISSING,MISSING
FACILITY_2748292,5,2748292,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Jinagor,Jingore,Gairsain,,,MISSING,MISSING
FACILITY_2756592,4,2756592,UTTARAKHAND,CHAMOLI,THARALI,1,,,Talwari Khalsa,Talwadi Khalsa,Tharali,,,MISSING,MISSING
FACILITY_3602283,4,3602283,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Dhak,Dhak,Joshimath,,,MISSING,MISSING
FACILITY_5313318,4,5313318,UTTARAKHAND,CHAMOLI,THARALI,1,,,Paingadh,Pengarh,Tharali,,,MISSING,MISSING
FACILITY_6454765,4,6454765,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Devpuri,Devpuri,Gairsain,,,MISSING,MISSING
FACILITY_1809263,1,1809263,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Kana,Konj Pothani,Dasholi,,,MISSING,MISSING
FACILITY_8621109,1,8621109,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Paini,Paini,Pokhari,,,MISSING,MISSING
FACILITY_3939260,1,3939260,UTTARAKHAND,CHAMOLI,THARALI,1,,,Mal,Kothar,Dwarikhal,,,MISSING,MISSING
FACILITY_7134679,1,7134679,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Dungri,Dungri Jaspur,Karnaprayag,,,MISSING,MISSING
FACILITY_7693688,1,7693688,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Silodi,Mauna,Narayanbagar,,,MISSING,MISSING
FACILITY_6937665,1,6937665,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Kalgoth,Kalgoth,Joshimath,,,MISSING,MISSING
FACILITY_1461990,1,1461990,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Kandai,Kandai,Ghat,,,MISSING,MISSING
FACILITY_8054517,1,8054517,UTTARAKHAND,CHAMOLI,DASHOLI,2,Nandprayag-Town Panchayat,Nandprayag (NP) -Chandika Mohalla Ward No.4,,,,,,MISSING,MISSING
FACILITY_8491633,1,8491633,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Dungri,Dungri,Narayanbagar,,,MISSING,MISSING
FACILITY_8749184,4,8749184,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Khas Khal,Khal,Pokhari,,,MISSING,MISSING
FACILITY_1989257,1,1989257,UTTARAKHAND,CHAMOLI,DASHOLI,2,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Chamoli Chetrapaal Ward No.11,,,,,,MISSING,MISSING
FACILITY_2183882,7,2183882,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Lanji,Pokhani,Joshimath,,,MISSING,MISSING
FACILITY_8146543,1,8146543,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Farson,Aagar,Gairsain,,,MISSING,MISSING
FACILITY_4642091,5,4642091,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Raduva,Raduwa,Pokhari,,,MISSING,MISSING
FACILITY_9096696,1,9096696,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Ali,Aali,Pokhari,,,MISSING,MISSING
FACILITY_3044422,1,3044422,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Pindawali,Pindwali,Gairsain,,,MISSING,MISSING
FACILITY_2342567,1,2342567,UTTARAKHAND,CHAMOLI,KARANPRAYAG,2,Karnaprayag-Municipality,Karnaprayag (NP) -Eda Badhaani Ward No.2,,,,,,MISSING,MISSING
FACILITY_8794652,1,8794652,UTTARAKHAND,CHAMOLI,THARALI,1,,,Trikot,Trikot,Tharali,,,MISSING,MISSING
FACILITY_9220297,1,9220297,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Airwadi,Aeirwadi,Karnaprayag,,,MISSING,MISSING
FACILITY_3944765,1,3944765,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Malla,Banudi,Dewal,,,MISSING,MISSING
FACILITY_4541834,1,4541834,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Sunabhi,Sunbhi,Narayanbagar,,,MISSING,MISSING
FACILITY_3369220,1,3369220,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Kunjonmaikot,Kujoun Maikot,Dasholi,,,MISSING,MISSING
FACILITY_1488198,1,1488198,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Pindawali,Pindwali,Gairsain,,,MISSING,MISSING
FACILITY_3162920,1,3162920,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Giratoli,Kaflodi,Gairsain,,,MISSING,MISSING
FACILITY_1063259,1,1063259,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Bantoli,Bantoli,Karnaprayag,,,MISSING,MISSING
FACILITY_2614536,1,2614536,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Pogatha,Pogtha,Pokhari,,,MISSING,MISSING
FACILITY_2821614,1,2821614,UTTARAKHAND,CHAMOLI,THARALI,1,,,Gugawa,Kakhada,Tharali,,,MISSING,MISSING
FACILITY_8532489,1,8532489,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Maithana,Maithana,Dasholi,,,MISSING,MISSING
FACILITY_3292053,1,3292053,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Kotha,Kota,Gairsain,,,MISSING,MISSING
FACILITY_4000266,1,4000266,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Nauna,Nauna Banala,Ghat,,,MISSING,MISSING
FACILITY_1851020,4,1851020,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Dimar,Dimmar,Karnaprayag,,,MISSING,MISSING
FACILITY_8480335,1,8480335,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Bheta Chak Urgam,Bhenta,Joshimath,,,MISSING,MISSING
FACILITY_9259484,1,9259484,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Chirkhun,Chirkhun,Narayanbagar,,,MISSING,MISSING
FACILITY_2154740,5,2154740,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Gawar,Gwad,Dasholi,,,MISSING,MISSING
FACILITY_8560151,1,8560151,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Danda,Danda Malla,Champawat,,,MISSING,MISSING
FACILITY_5586451,4,5586451,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Bidoli,Kankhul Talla,Karnaprayag,,,MISSING,MISSING
FACILITY_1389802,4,1389802,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Kaldu (Kaleshwar),Kaleshwar,Karnaprayag,,,MISSING,MISSING
FACILITY_3252030,4,3252030,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Gaul,Gol,Gairsain,,,MISSING,MISSING
FACILITY_5755365,5,5755365,UTTARAKHAND,CHAMOLI,GAIRSAIN,2,Gairsain-Town Panchayat,Gairsain (NP) -Gairsain Pashchimi Bhaag Ward No. 4,,,,,,MISSING,MISSING
