site_id,site_name,site_cluster,village_name,urban_local_body_name,ward_name,block_name,district_name,matched_settlement_id,matched_address,latitude,longitude,coordinate_confidence,coordinate_match_method,school_category_code,school_type_code,total_classrooms,good_classrooms,minor_repair_classrooms,major_repair_classrooms,normal_classroom_capacity,temporary_capacity,available_capacity,building_score,road_score,water_score,electricity_score,land_score,boundary_wall_score,safety_score,accessibility_score,capacity_score,infrastructure_score,facility_suitability_score,safe_site_score,nearest_settlement_id,nearest_settlement_name,nearest_settlement_distance_km,site_status
6215214,Educational Facility,Kujasu,Kujasu,,,Pokhari,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,6.061,85.0,76.515,64.87,,,,MEDIUM_SUITABILITY
5517450,Educational Facility,Chhari Sain,Chhari Sain,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,76.515,65.62,,,,MEDIUM_SUITABILITY
3914494,Educational Facility,Kheti,Kheti,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,11,3,12,12,0,0,300,150.0,150,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36.364,100.0,84.091,77.73,,,,HIGH_SUITABILITY
6395467,Educational Facility,Gwad,Gwad,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,3,3,0,0,75,37.5,38,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,9.091,100.0,77.273,68.18,,,,MEDIUM_SUITABILITY
4270841,Educational Facility,Subhai,Subhai,,,Joshimath,CHAMOLI,SETTLEMENT_40884,Subhai,30.479065,79.676862,MEDIUM,VILLAGE_NAME,4,3,4,4,0,0,100,50.0,50,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,12.121,90.0,78.03,67.74,SETTLEMENT_40884,Subhai,0.0,MEDIUM_SUITABILITY
8492355,Educational Facility,Chamoli Gopeshwar-Municipality,,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Naigwaad Ward No.8,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,7,2,5,2,0,3,50,25.0,25,40.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,58.515,58.42,,,,MEDIUM_SUITABILITY
3820617,Educational Facility,Rohira,Rohira,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,4,4,0,0,100,50.0,50,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,12.121,90.0,78.03,67.74,,,,MEDIUM_SUITABILITY
4180327,Educational Facility,Kimoli,Kimoli,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,5,3,2,0,75,37.5,38,60.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,9.091,90.0,65.273,61.88,,,,MEDIUM_SUITABILITY
5263671,Educational Facility,Sainj,Sainj,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,7,3,7,4,3,0,100,50.0,50,57.143,0.0,100.0,100.0,100.0,100.0,100.0,40.0,12.121,100.0,50.173,46.1,,,,LOW_SUITABILITY
3706523,Educational Facility,Nagbugar Urf Farkhet,Nagbugar Urf Farkhet,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,9,9,0,0,225,112.5,112,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,27.273,90.0,66.818,55.05,,,,MEDIUM_SUITABILITY
2854106,Educational Facility,Divadhar,Divadhar,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,4,3,1,0,75,37.5,38,75.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,9.091,90.0,69.773,63.68,,,,MEDIUM_SUITABILITY
6148581,Educational Facility,Bijar,Bijar,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,0.0,0.0,100.0,40.0,6.061,75.0,61.515,45.37,,,,LOW_SUITABILITY
1576486,Educational Facility,Kunkuli,Kunkuli,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,8,5,0,3,125,62.5,62,62.5,0.0,100.0,100.0,0.0,0.0,100.0,40.0,15.152,75.0,52.538,44.05,,,,LOW_SUITABILITY
8338533,Educational Facility,Chaien,Chaien,,,Joshimath,CHAMOLI,SETTLEMENT_40816,Chaien,30.566174,79.538058,MEDIUM,VILLAGE_NAME,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,6.061,85.0,76.515,64.87,SETTLEMENT_40816,Chaien,0.0,MEDIUM_SUITABILITY
6369990,Educational Facility,Rangchaura,Rangchaura,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,6.061,85.0,76.515,64.87,,,,MEDIUM_SUITABILITY
4293891,Educational Facility,Kanol,Kanol,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,0.0,100.0,100.0,40.0,6.061,85.0,61.515,46.87,,,,LOW_SUITABILITY
2553304,Educational Facility,Pastoli,Pastoli,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,0.0,0.0,100.0,40.0,9.091,75.0,62.273,46.43,,,,LOW_SUITABILITY
7979215,Educational Facility,Nauti,Nauti,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,76.515,65.62,,,,MEDIUM_SUITABILITY
3951778,Educational Facility,Malasi,Malasi,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,76.515,65.62,,,,MEDIUM_SUITABILITY
6013211,Educational Facility,Masauli,Masauli,,,Pokhari,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,5,3,2,0,75,37.5,38,60.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,9.091,100.0,50.273,45.38,,,,LOW_SUITABILITY
7434876,Educational Facility,Jola,Jola,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
3116746,Educational Facility,Banswara Chak Sainti,Banswara Chak Sainti,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,0.0,0.0,100.0,40.0,6.061,75.0,61.515,45.37,,,,LOW_SUITABILITY
6249299,Educational Facility,Mehal Chauri,Mehal Chauri,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,5,5,0,0,125,62.5,62,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,15.152,75.0,78.788,66.55,,,,MEDIUM_SUITABILITY
4167646,Educational Facility,Tharali-Town Panchayat,,Tharali-Town Panchayat,Tharali (NP) - Uper Bazaar Tharali Ward No. 3,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,6,6,0,0,150,75.0,75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,18.182,100.0,79.545,71.36,,,,HIGH_SUITABILITY
9743673,Educational Facility,Khalbajetha,Khalbajetha,,,Pokhari,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,0.0,100.0,100.0,40.0,6.061,85.0,61.515,46.87,,,,LOW_SUITABILITY
6447367,Educational Facility,Dimar,Dimar,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,6,6,0,0,150,75.0,75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,18.182,100.0,79.545,71.36,,,,HIGH_SUITABILITY
1895174,Educational Facility,Golim,Golim,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,3,3,0,0,75,37.5,38,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,9.091,75.0,77.273,64.43,,,,MEDIUM_SUITABILITY
5988154,Educational Facility,Tharali-Town Panchayat,,Tharali-Town Panchayat,Tharali (NP) - Tharali Gaon Ward No. 4,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,2,9,5,4,0,125,62.5,62,55.556,100.0,100.0,100.0,0.0,0.0,100.0,100.0,15.152,75.0,65.455,61.22,,,,MEDIUM_SUITABILITY
6943212,Educational Facility,Thalabair,Thalabair,,,Pokhari,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,4,3,0,1,75,37.5,38,75.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,9.091,90.0,54.773,45.68,,,,LOW_SUITABILITY
2454904,Educational Facility,Jhirkoti,Jhirkoti,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,4,4,0,0,100,50.0,50,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,12.121,90.0,78.03,67.74,,,,MEDIUM_SUITABILITY
9782839,Educational Facility,Mopata,Mopata,,,Dewal,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,3,0,0,75,37.5,38,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,9.091,90.0,77.273,66.68,,,,MEDIUM_SUITABILITY
7620821,Educational Facility,Kolpudi,Kolpudi,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,0.0,66.667,100.0,6.061,85.0,73.182,63.54,,,,MEDIUM_SUITABILITY
5874935,Educational Facility,Maithana,Maithana,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,6.061,100.0,76.515,67.12,,,,MEDIUM_SUITABILITY
9294358,Educational Facility,Pudiyani,Pudiyani,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,76.515,65.62,,,,MEDIUM_SUITABILITY
5906372,Educational Facility,Salaraitoli,Salaraitoli,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,76.515,65.62,,,,MEDIUM_SUITABILITY
3449472,Educational Facility,Kafoli Malli,Kafoli Malli,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,9.091,90.0,62.273,48.68,,,,LOW_SUITABILITY
6166946,Educational Facility,Kimana,Kimana,,,Joshimath,CHAMOLI,SETTLEMENT_40834,Kimana,30.4978872,79.4523689,MEDIUM,VILLAGE_NAME,1,3,3,3,0,0,75,37.5,38,100.0,0.0,0.0,100.0,100.0,0.0,100.0,20.0,9.091,60.0,52.273,36.18,SETTLEMENT_40834,Kimana,0.0,LOW_SUITABILITY
8512727,Educational Facility,Jola,Jola,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,7,3,1,3,75,37.5,38,42.857,100.0,100.0,100.0,100.0,0.0,66.667,100.0,9.091,85.0,56.797,57.74,,,,MEDIUM_SUITABILITY
3835285,Educational Facility,Kasbi Nagar,Kasbi Nagar,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,0.0,0.0,100.0,40.0,9.091,75.0,62.273,46.43,,,,LOW_SUITABILITY
4916180,Educational Facility,Kandari Khor,Kandari Khor,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,0.0,0.0,100.0,40.0,9.091,75.0,62.273,46.43,,,,LOW_SUITABILITY
8221044,Educational Facility,Kalgoth,Kalgoth,,,Joshimath,CHAMOLI,SETTLEMENT_40830,Kalgoth,30.516532,79.415042,MEDIUM,VILLAGE_NAME,7,3,6,6,0,0,150,75.0,75,100.0,0.0,100.0,100.0,100.0,0.0,66.667,40.0,18.182,85.0,61.212,49.78,SETTLEMENT_40830,Kalgoth,0.0,LOW_SUITABILITY
1398050,Educational Facility,Simkholi,Simkholi,,,Pokhari,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,5,3,2,0,75,37.5,38,60.0,0.0,0.0,100.0,100.0,0.0,100.0,20.0,9.091,60.0,40.273,31.38,,,,LOW_SUITABILITY
1233490,Educational Facility,Dungri,Dungri,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,10,8,0,2,200,100.0,100,80.0,0.0,100.0,100.0,100.0,0.0,66.667,40.0,24.242,85.0,56.727,49.5,,,,LOW_SUITABILITY
8037245,Educational Facility,POKHRI-Town Panchayat,,POKHRI-Town Panchayat,Pokhri (NP) -Dever Ward No. 7,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,15,15,0,0,375,187.5,188,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,45.455,90.0,86.364,79.41,,,,HIGH_SUITABILITY
5933186,Educational Facility,Kaub,Kaub,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
7785562,Educational Facility,Kwithi,Kwithi,,,Pokhari,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,0.0,100.0,100.0,40.0,6.061,85.0,61.515,46.87,,,,LOW_SUITABILITY
8904970,Educational Facility,Phali,Phali,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,6.061,75.0,76.515,63.37,,,,MEDIUM_SUITABILITY
3020821,Educational Facility,Bunga,Bunga,,,Sult,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,4,3,0,1,75,37.5,38,75.0,100.0,100.0,100.0,100.0,0.0,66.667,100.0,9.091,85.0,66.439,61.6,,,,MEDIUM_SUITABILITY
2419734,Educational Facility,Gain Saja Kata,Gain Saja Kata,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,6.061,100.0,61.515,49.12,,,,LOW_SUITABILITY
7755644,Educational Facility,Mason,Mason,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,3,0,0,75,37.5,38,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,9.091,100.0,77.273,68.18,,,,MEDIUM_SUITABILITY
7370977,Educational Facility,Chamoli Gopeshwar-Municipality,,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Lower Bazaar Ward No.5,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,15,6,3,6,150,75.0,75,40.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,18.182,90.0,61.545,62.66,,,,MEDIUM_SUITABILITY
9661057,Educational Facility,Rohira,Rohira,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,8,3,5,5,0,0,125,62.5,62,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.152,100.0,78.788,70.3,,,,HIGH_SUITABILITY
2035746,Educational Facility,Bamiyala,Bamiyala,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,9.091,100.0,62.273,50.18,,,,MEDIUM_SUITABILITY
5568164,Educational Facility,Ghandiyal Lagga Chhapali,Ghandiyal Lagga Chhapali,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,7,3,6,6,0,0,150,75.0,75,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,18.182,90.0,64.545,51.86,,,,MEDIUM_SUITABILITY
9035432,Educational Facility,Chamoli Gopeshwar-Municipality,,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Naigwaad Ward No.8,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,2,3,11,11,0,0,275,137.5,138,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,33.333,85.0,83.333,74.42,,,,HIGH_SUITABILITY
8114135,Educational Facility,Joshimath-Municipality,,Joshimath-Municipality,Joshimath (MB) - Ravigram Ward No.9,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,6,3,15,15,0,0,375,187.5,188,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,45.455,85.0,86.364,78.66,,,,HIGH_SUITABILITY
2321004,Educational Facility,Chamoli Gopeshwar-Municipality,,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Subhash Nagar Shivaji Ward No.7,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,6,6,0,0,150,75.0,75,100.0,0.0,100.0,100.0,0.0,100.0,100.0,40.0,18.182,85.0,64.545,51.11,,,,MEDIUM_SUITABILITY
8644952,Educational Facility,Jasyara,Jasyara,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,0.0,100.0,100.0,40.0,9.091,85.0,62.273,47.93,,,,LOW_SUITABILITY
1752592,Educational Facility,Dungri,Dungri,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,76.515,65.62,,,,MEDIUM_SUITABILITY
8990937,Educational Facility,Joshimath-Municipality,,Joshimath-Municipality,Joshimath (MB) - Singhdhaar Ward No.4,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,0.0,66.667,100.0,6.061,85.0,73.182,63.54,,,,MEDIUM_SUITABILITY
4931706,Educational Facility,Huna Lagga Ramani,Huna Lagga Ramani,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,66.667,40.0,6.061,85.0,58.182,45.54,,,,LOW_SUITABILITY
1838271,Educational Facility,Karnaprayag-Municipality,,Karnaprayag-Municipality,Karnaprayag (NP) -Eda Badhaani Ward No.2,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,6.061,100.0,76.515,67.12,,,,MEDIUM_SUITABILITY
2204860,Educational Facility,Pagana,Pagana,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,7,3,5,3,2,0,75,37.5,38,60.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,9.091,90.0,50.273,43.88,,,,LOW_SUITABILITY
2162195,Educational Facility,Bemru,Bemru,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,3,2,1,0,50,25.0,25,66.667,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,66.515,61.62,,,,MEDIUM_SUITABILITY
1456990,Educational Facility,Karnaprayag-Municipality,,Karnaprayag-Municipality,Karnaprayag (NP) -Tehseel Colony Ward No.4,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,1,12,12,0,0,300,150.0,150,100.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,36.364,100.0,69.091,59.73,,,,MEDIUM_SUITABILITY
7382632,Educational Facility,Sera,Sera,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,5,4,1,0,100,50.0,50,80.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,12.121,90.0,57.03,47.34,,,,LOW_SUITABILITY
5492823,Educational Facility,Chamoli Gopeshwar-Municipality,,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Gopeshwer Gaon Ward No.2,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,13,13,0,0,325,162.5,162,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,39.394,100.0,84.848,78.79,,,,HIGH_SUITABILITY
3308633,Educational Facility,Pogatha,Pogatha,,,Pokhari,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,5,5,0,0,125,62.5,62,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,15.152,85.0,78.788,68.05,,,,MEDIUM_SUITABILITY
3886177,Educational Facility,Gwaldam State,Gwaldam State,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,3,3,14,12,2,0,300,150.0,150,85.714,100.0,100.0,100.0,0.0,100.0,100.0,100.0,36.364,85.0,79.805,73.76,,,,HIGH_SUITABILITY
5613260,Educational Facility,Dhola Chak Ustoli,Dhola Chak Ustoli,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,5,5,0,0,125,62.5,62,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,15.152,85.0,78.788,68.05,,,,MEDIUM_SUITABILITY
8111315,Educational Facility,Pungaon,Pungaon,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,3,0,0,75,37.5,38,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,9.091,90.0,77.273,66.68,,,,MEDIUM_SUITABILITY
1666076,Educational Facility,Bidoli,Bidoli,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,76.515,65.62,,,,MEDIUM_SUITABILITY
5706625,Educational Facility,Airoli,Airoli,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,0.0,0.0,100.0,40.0,6.061,75.0,61.515,45.37,,,,LOW_SUITABILITY
9389803,Educational Facility,Matai,Matai,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,76.515,65.62,,,,MEDIUM_SUITABILITY
6382512,Educational Facility,Banj Bagar,Banj Bagar,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,0.0,0.0,100.0,40.0,6.061,75.0,61.515,45.37,,,,LOW_SUITABILITY
2212645,Educational Facility,Bunga,Bunga,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
3712866,Educational Facility,Mana,Mana,,,Joshimath,CHAMOLI,SETTLEMENT_40808,Mana,30.9671228,79.4109692,MEDIUM,VILLAGE_NAME,1,3,4,2,2,0,50,25.0,25,50.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,61.515,59.62,SETTLEMENT_40808,Mana,0.0,MEDIUM_SUITABILITY
5792563,Educational Facility,Chirong Laga Bedula,Chirong Laga Bedula,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,6.061,85.0,76.515,64.87,,,,MEDIUM_SUITABILITY
1106047,Educational Facility,Gawar,Gawar,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,6.061,100.0,76.515,67.12,,,,MEDIUM_SUITABILITY
8523951,Educational Facility,Kanol,Kanol,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,7,3,5,5,0,0,125,62.5,62,100.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,15.152,100.0,63.788,52.3,,,,MEDIUM_SUITABILITY
7679563,Educational Facility,Silkhola Laga Ichchholi,Silkhola Laga Ichchholi,,,Dewal,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,8,6,2,0,150,75.0,75,75.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,18.182,90.0,57.045,48.86,,,,LOW_SUITABILITY
9107605,Educational Facility,Malethi,Malethi,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,4,3,1,0,75,37.5,38,75.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,9.091,90.0,69.773,63.68,,,,MEDIUM_SUITABILITY
3646707,Educational Facility,Rohira,Rohira,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,11,8,3,0,200,100.0,100,72.727,0.0,100.0,100.0,100.0,0.0,66.667,40.0,24.242,85.0,54.545,48.63,,,,LOW_SUITABILITY
5702508,Educational Facility,Bhikauna,Bhikauna,,,Pokhari,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,7,3,4,4,0,0,100,50.0,50,100.0,0.0,100.0,100.0,0.0,0.0,100.0,40.0,12.121,75.0,63.03,47.49,,,,LOW_SUITABILITY
1498326,Educational Facility,Kwilakh,Kwilakh,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
9995704,Educational Facility,Chamoli Gopeshwar-Municipality,,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Kund Colony Ward No.3,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,2,3,11,11,0,0,275,137.5,138,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,33.333,75.0,83.333,72.92,,,,HIGH_SUITABILITY
3098071,Educational Facility,Mokhmalla,Mokhmalla,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
5214479,Educational Facility,Saned,Saned,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,0.0,100.0,100.0,40.0,6.061,85.0,61.515,46.87,,,,LOW_SUITABILITY
