Data Acquisition Time,_id,SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Telemetry Hourly Rainfall (mm),rainfall_mm_1h,rainfall_mm_6h,rainfall_mm_24h,antecedent_rainfall_mm_15d,rainfall_change_mm,rainfall_rolling_mean_3obs,rainfall_rolling_std_3obs,rainfall_change_abs,anomaly_flag,anomaly_score,anomaly_label
2026-07-19 20:00:00,2466,2466,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.5,1.5,,,217.0,1.0,0.8333333333333334,0.577350269189629,1.0,1,-0.14865811913577354,NORMAL
2026-07-19 22:00:00,2467,2467,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,218.5,-1.0,0.8333333333333334,0.577350269189629,1.0,1,-0.1489193935069757,NORMAL
2026-07-19 23:00:00,2468,2468,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,219.0,0.0,0.8333333333333334,0.577350269189629,0.0,1,-0.15893065029611125,NORMAL
2026-07-20 00:00:00,2469,2469,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.5,1.5,,,219.5,1.0,0.8333333333333334,0.577350269189629,1.0,1,-0.14879304500640256,NORMAL
2026-07-20 01:00:00,2470,2470,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,221.0,-1.0,0.8333333333333334,0.577350269189629,1.0,1,-0.14781305010049406,NORMAL
2026-07-20 02:00:00,2471,2471,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,2.5,2.5,,,221.5,2.0,1.5,1.0000000000000002,2.0,1,-0.1404752959587346,NORMAL
2026-07-20 03:00:00,2472,2472,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,28.5,28.5,34.0,,224.0,26.0,10.5,15.620499351813308,26.0,-1,0.22534208233359654,ANOMALY
2026-07-20 04:00:00,2473,2473,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,12.0,12.0,45.5,,252.0,-16.5,14.333333333333334,13.156113914577256,16.5,-1,0.1865930461269001,ANOMALY
2026-07-20 05:00:00,2474,2474,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,2.0,2.0,47.0,,263.5,-10.0,14.166666666666666,13.382202110763883,10.0,-1,0.17403577260126568,ANOMALY
2026-07-20 06:00:00,2475,2475,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.5,1.5,47.0,,263.5,-0.5,5.166666666666667,5.923118547972288,0.5,-1,0.0856552590606493,ANOMALY
2026-07-20 07:00:00,2476,2476,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,47.0,,265.0,-1.0,1.3333333333333333,0.7637626158259883,1.0,-1,0.025496118118847555,ANOMALY
2026-07-20 19:00:00,2477,2477,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,15.5,15.5,,,265.5,15.0,5.833333333333333,8.386497083606084,15.0,-1,0.047907630324826145,ANOMALY
2026-07-20 20:00:00,2478,2478,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,8.5,8.5,,,281.0,-7.0,8.166666666666666,7.505553499465135,7.0,1,-0.01766958594038459,NORMAL
2026-07-20 21:00:00,2479,2479,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,4.5,4.5,,,289.5,-4.0,9.5,5.5677643628300215,4.0,1,-0.0137069614340114,NORMAL
2026-07-20 22:00:00,2480,2480,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,4.5,4.5,,,294.0,0.0,5.833333333333333,2.309401076758507,0.0,1,-0.08100635984412924,NORMAL
2026-07-20 23:00:00,2481,2481,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,3.0,3.0,,,298.5,-1.5,4.0,0.8660254037844529,1.5,1,-0.11055807740709861,NORMAL
2026-07-21 00:00:00,2482,2482,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.5,1.5,37.5,,301.5,-1.5,3.0,1.500000000000009,1.5,-1,0.022491903397507285,ANOMALY
2026-07-21 03:00:00,2483,2483,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,2.5,2.5,,,302.0,1.0,2.3333333333333335,0.7637626158259925,1.0,1,-0.12931352257316125,NORMAL
2026-07-21 09:00:00,2484,2484,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,300.5,-2.0,1.5,1.000000000000016,2.0,1,-0.12966460688118636,NORMAL
2026-07-21 11:00:00,2485,2485,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,301.0,0.0,1.1666666666666667,1.1547005383792661,0.0,1,-0.14100871198941084,NORMAL
2026-07-22 00:00:00,2486,2486,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,301.5,0.0,0.5,0.0,0.0,1,-0.12960395521206708,NORMAL
2026-07-22 01:00:00,2487,2487,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,7.5,7.5,,,302.0,7.0,2.8333333333333335,4.041451884327384,7.0,1,-0.03287212184804056,NORMAL
2026-07-22 02:00:00,2488,2488,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,5.5,5.5,,,309.5,-2.0,4.5,3.605551275463992,2.0,1,-0.07909426897459287,NORMAL
2026-07-22 03:00:00,2489,2489,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,5.5,5.5,,,315.0,0.0,6.166666666666667,1.1547005383792575,0.0,1,-0.06292979778908242,NORMAL
2026-07-22 04:00:00,2490,2490,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.0,1.0,,,320.5,-4.5,4.0,2.59807621135332,4.5,1,-0.08268480450593801,NORMAL
2026-07-22 05:00:00,2491,2491,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,20.5,,321.5,-0.5,2.3333333333333335,2.7537852736430555,0.5,1,-0.03518624081981986,NORMAL
2026-07-22 06:00:00,2492,2492,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,20.5,,322.0,0.0,0.6666666666666666,0.28867513459486716,0.0,1,-0.053356046639071175,NORMAL
2026-07-22 07:00:00,2493,2493,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,13.5,,322.5,0.0,0.5,0.0,0.0,1,-0.05797371090284981,NORMAL
2026-07-23 16:00:00,2494,2494,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,2.5,2.5,,,294.0,2.0,1.1666666666666667,1.1547005383792643,2.0,1,-0.12849932309184825,NORMAL
2026-07-23 20:00:00,2495,2495,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.5,1.5,,,296.5,-1.0,1.5,1.0000000000000142,1.0,1,-0.14349725722684975,NORMAL
2026-07-23 21:00:00,2496,2496,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,12.5,12.5,,,298.0,11.0,5.5,6.082762530298221,11.0,-1,0.008672364935297439,ANOMALY
2026-07-24 00:00:00,2497,2497,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,309.0,-12.0,4.833333333333333,6.658328118479394,12.0,1,-0.0006274714412034532,NORMAL
2026-07-24 01:00:00,2498,2498,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,307.5,0.0,4.5,6.928203230275511,0.0,1,-0.0491605179679977,NORMAL
2026-07-24 04:00:00,2499,2499,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,292.5,0.0,0.5,0.0,0.0,1,-0.13655394390777498,NORMAL
2026-07-24 19:00:00,2500,2500,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,263.5,0.0,0.5,0.0,0.0,1,-0.14635959573683982,NORMAL
2026-07-24 20:00:00,2501,2501,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,8.0,8.0,,,264.0,7.5,3.0,4.330127018922197,7.5,1,-0.03882378458715369,NORMAL
2026-07-24 21:00:00,2502,2502,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,272.0,-7.5,3.0,4.330127018922197,7.5,1,-0.0621519447182583,NORMAL
2026-07-25 10:00:00,2503,2503,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.0,1.0,,,272.5,0.5,3.1666666666666665,4.193248541803046,0.5,1,-0.09989600406365584,NORMAL
2026-07-27 14:00:00,2504,2504,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,205.0,-0.5,0.6666666666666666,0.28867513459489996,0.5,1,-0.16051202603745224,NORMAL
2026-07-27 18:00:00,2505,2505,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,3.0,3.0,,,205.5,2.5,1.5,1.3228756555323122,2.5,1,-0.13665429345079821,NORMAL
2026-07-27 19:00:00,2506,2506,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,3.5,3.5,,,208.5,0.5,2.3333333333333335,1.6072751268321712,0.5,1,-0.13382026668281993,NORMAL
2026-07-27 20:00:00,2507,2507,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,3.0,3.0,,,212.0,-0.5,3.1666666666666665,0.2886751345948701,0.5,1,-0.12608302973741486,NORMAL
2026-07-27 21:00:00,2508,2508,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.0,1.0,,,215.0,-2.0,2.5,1.3228756555323096,2.0,1,-0.14182570748829748,NORMAL
2026-07-27 22:00:00,2509,2509,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.0,1.0,,,216.0,0.0,1.6666666666666667,1.1547005383792703,0.0,1,-0.15565048868621711,NORMAL
2026-07-28 11:00:00,2510,2510,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.0,1.0,,,217.0,0.0,1.0,0.0,0.0,1,-0.150448618174159,NORMAL
2026-07-30 05:00:00,2511,2511,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,3.5,3.5,,,182.0,2.5,1.8333333333333333,1.443375672974079,2.5,1,-0.13180198613276956,NORMAL
2026-07-30 06:00:00,2512,2512,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,12.5,12.5,,,185.5,9.0,5.666666666666667,6.048415770541353,9.0,-1,0.004750675938476334,ANOMALY
2026-07-30 07:00:00,2513,2513,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,8.5,8.5,,,198.0,-4.0,8.166666666666666,4.509249752822893,4.0,1,-0.03240519063221858,NORMAL
2026-07-30 08:00:00,2514,2514,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,5.0,5.0,,,206.5,-3.5,8.666666666666666,3.7527767497325653,3.5,1,-0.03904719255026101,NORMAL
2026-07-30 09:00:00,2515,2515,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.0,1.0,,,211.5,-4.0,4.833333333333333,3.7527767497325697,4.0,1,-0.09354692212022309,NORMAL
2026-07-30 14:00:00,2516,2516,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,212.5,-0.5,2.1666666666666665,2.466441431158133,0.5,1,-0.13559285032453244,NORMAL
2026-07-30 15:00:00,2517,2517,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,2.5,2.5,,,213.0,2.0,1.3333333333333333,1.040832999733092,2.0,1,-0.14106974469808603,NORMAL
2026-07-30 16:00:00,2518,2518,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,3.5,3.5,,,215.5,1.0,2.1666666666666665,1.5275252316519614,1.0,1,-0.13261116202754009,NORMAL
2026-07-31 17:00:00,2519,2519,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.0,1.0,,,199.5,-2.5,2.3333333333333335,1.2583057392118089,2.5,1,-0.14241989378692332,NORMAL
2026-08-01 05:00:00,2520,2520,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,199.0,-0.5,1.6666666666666667,1.607275126832175,0.5,1,-0.14901127319566088,NORMAL
2026-08-01 22:00:00,2521,2521,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,6.5,6.5,,,199.5,6.0,2.6666666666666665,3.3291640592397025,6.0,1,-0.05893802553986871,NORMAL
2026-08-01 23:00:00,2522,2522,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,26.5,26.5,,,206.0,20.0,11.166666666666666,13.61371857110809,20.0,-1,0.14785789296279184,ANOMALY
2026-08-02 00:00:00,2523,2523,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,14.5,14.5,,,232.5,-12.0,15.833333333333334,10.066445913694329,12.0,-1,0.11264174854163922,ANOMALY
2026-08-02 01:00:00,2524,2524,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,4.5,4.5,,,247.0,-10.0,15.166666666666666,11.0151410945722,10.0,-1,0.08318191667554076,ANOMALY
2026-08-02 02:00:00,2525,2525,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,10.0,10.0,,,251.5,5.5,9.666666666666666,5.008326400438897,5.5,-1,0.0060793347389795915,ANOMALY
2026-08-02 03:00:00,2526,2526,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,2.0,2.0,64.0,,261.5,-8.0,5.5,4.092676385936216,8.0,-1,0.10571278345632829,ANOMALY
2026-08-02 20:00:00,2527,2527,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.0,1.0,,,263.5,-1.0,4.333333333333333,4.93288286231624,1.0,1,-0.08729793224473348,NORMAL
2026-08-02 21:00:00,2528,2528,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,8.0,8.0,,,264.5,7.0,3.6666666666666665,3.785938897200174,7.0,1,-0.04796415596979248,NORMAL
2026-08-02 22:00:00,2529,2529,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,6.0,6.0,,,272.5,-2.0,5.0,3.6055512754639794,2.0,1,-0.08657765402408973,NORMAL
2026-08-02 23:00:00,2530,2530,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,2.0,2.0,,,277.5,-4.0,5.333333333333333,3.055050463303881,4.0,1,-0.09534304601818949,NORMAL
2026-08-03 00:00:00,2531,2531,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,279.0,-1.5,2.8333333333333335,2.8431203515386523,1.5,1,-0.11640748174092003,NORMAL
2026-08-03 03:00:00,2532,2532,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,276.5,0.0,1.0,0.8660254037844065,0.0,1,-0.15008461216555447,NORMAL
2026-08-03 04:00:00,2533,2533,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,277.0,0.0,0.5,0.0,0.0,1,-0.1424282789959309,NORMAL
2026-08-03 18:00:00,2534,2534,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.5,1.5,,,276.5,1.0,0.8333333333333334,0.5773502691895781,1.0,1,-0.13928368207642144,NORMAL
2026-08-03 19:00:00,2535,2535,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,4.5,4.5,,,278.0,3.0,2.1666666666666665,2.081665999466118,3.0,1,-0.11383047802737373,NORMAL
2026-08-03 20:00:00,2536,2536,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,4.5,4.5,,,282.0,0.0,3.5,1.7320508075688585,0.0,1,-0.10411102616916895,NORMAL
2026-08-03 21:00:00,2537,2537,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,3.0,3.0,,,286.5,-1.5,4.0,0.8660254037843995,1.5,1,-0.11396054678105838,NORMAL
2026-08-03 22:00:00,2538,2538,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,288.0,-2.5,2.6666666666666665,2.0207259421636743,2.5,1,-0.12430467991211175,NORMAL
2026-08-03 23:00:00,2539,2539,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.5,1.5,15.5,,288.0,1.0,1.6666666666666667,1.258305739211768,1.0,1,-0.09199928718732703,NORMAL
2026-08-04 00:00:00,2540,2540,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,3.0,3.0,17.0,,289.0,1.5,1.6666666666666667,1.258305739211768,1.5,1,-0.06774835561653103,NORMAL
2026-08-04 01:00:00,2541,2541,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.0,1.0,13.5,,290.5,-2.0,1.8333333333333333,1.0408329997330374,2.0,1,-0.08638334655838037,NORMAL
2026-08-04 02:00:00,2542,2542,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.5,1.5,10.5,,291.0,0.5,1.8333333333333333,1.0408329997330374,0.5,1,-0.11898458051788441,NORMAL
2026-08-04 03:00:00,2543,2543,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,8.0,,290.0,-1.0,1.0,0.49999999999994266,1.0,1,-0.12096640928394237,NORMAL
2026-08-04 04:00:00,2544,2544,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,8.0,,262.0,0.0,0.8333333333333334,0.5773502691895767,0.0,1,-0.12492161198909735,NORMAL
2026-08-04 05:00:00,2545,2545,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.5,1.5,8.0,,250.5,1.0,0.8333333333333334,0.5773502691895765,1.0,1,-0.12295021321463034,NORMAL
2026-08-04 08:00:00,2546,2546,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.0,1.0,,,248.5,-0.5,1.0,0.4999999999999426,0.5,1,-0.15769925412442948,NORMAL
2026-08-04 09:00:00,2547,2547,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,3.5,3.5,,,249.5,2.5,2.0,1.3228756555322723,2.5,1,-0.12961566870399654,NORMAL
2026-08-04 10:00:00,2548,2548,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,253.0,-3.0,1.6666666666666667,1.6072751268321406,3.0,1,-0.1305857473409231,NORMAL
2026-08-04 11:00:00,2549,2549,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.5,1.5,,,253.5,1.0,1.8333333333333333,1.527525231651927,1.0,1,-0.1458787039508072,NORMAL
2026-08-04 12:00:00,2550,2550,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.0,1.0,,,255.0,-0.5,1.0,0.4999999999999427,0.5,1,-0.1569035290126483,NORMAL
2026-08-04 16:00:00,2551,2551,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,17.0,17.0,,,256.0,16.0,6.5,9.096702699330121,16.0,-1,0.0649456255668629,ANOMALY
2026-08-04 17:00:00,2552,2552,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,9.0,9.0,,,273.0,-8.0,9.0,7.999999999999995,8.0,-1,0.0005765197011164958,ANOMALY
2026-08-05 15:00:00,2553,2553,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.0,1.0,,,241.0,-8.0,9.0,7.999999999999996,8.0,1,-0.0003843464674110342,NORMAL
2026-08-05 16:00:00,2554,2554,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,32.0,32.0,,,242.0,31.0,14.0,16.093476939431078,31.0,-1,0.2201934017968744,ANOMALY
2026-08-05 17:00:00,2555,2555,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,274.0,-31.5,11.166666666666666,18.043927879852912,31.5,-1,0.1679122655469295,ANOMALY
2026-08-05 18:00:00,2556,2556,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.5,1.5,,,274.5,1.0,11.333333333333334,17.904841058588968,1.0,-1,0.09268626742453046,ANOMALY
2026-08-05 19:00:00,2557,2557,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,5.0,5.0,,,276.0,3.5,2.3333333333333335,2.3629078131263235,3.5,1,-0.0996306742733939,NORMAL
2026-08-05 23:00:00,2558,2558,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,6.0,6.0,,,281.0,1.0,4.166666666666667,2.3629078131263164,1.0,1,-0.08978709274437591,NORMAL
2026-08-06 00:00:00,2559,2559,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,2.0,2.0,,,286.5,-4.0,4.333333333333333,2.0816659994661464,4.0,1,-0.10177371323944201,NORMAL
2026-08-06 01:00:00,2560,2560,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,3.5,3.5,,,288.0,1.5,3.8333333333333335,2.0207259421637063,1.5,1,-0.11584954121275681,NORMAL
2026-08-06 02:00:00,2561,2561,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,11.5,11.5,,,284.0,8.0,5.666666666666667,5.1071844820148575,8.0,1,-0.019133301983718876,NORMAL
2026-08-06 03:00:00,2562,2562,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,9.5,9.5,,,290.0,-2.0,8.166666666666666,4.1633319989322635,2.0,1,-0.031073854021256175,NORMAL
2026-08-06 05:00:00,2563,2563,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,13.5,13.5,,,293.0,4.0,11.5,1.9999999999999778,4.0,-1,0.03633740118137985,ANOMALY
