Data Acquisition Time,_id,SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Telemetry Hourly Rainfall (mm),rainfall_mm_1h,rainfall_mm_6h,rainfall_mm_24h,antecedent_rainfall_mm_15d,predicted_rainfall_6h,rainfall_mm_6h_q75,rainfall_mm_6h_q90,rainfall_mm_6h_q95,rainfall_mm_24h_q75,rainfall_mm_24h_q90,rainfall_mm_24h_q95,antecedent_rainfall_mm_15d_q75,antecedent_rainfall_mm_15d_q90,antecedent_rainfall_mm_15d_q95,rainfall_score_1h,rainfall_score_6h,rainfall_score_24h,rainfall_score_15d,rainfall_score_forecast_6h,rainfall_risk_score,rainfall_risk_status,rainfall_risk_category,extreme_rainfall_flag,rainfall_alert_status
2026-07-28 07:00:00,5987,5987,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.0,2.0,13.5,39.5,191.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,20.0,45.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-28 08:00:00,5988,5988,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.0,2.0,13.5,40.0,193.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,20.0,45.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-28 09:00:00,5989,5989,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.0,2.0,13.0,41.0,195.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,20.0,45.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-28 10:00:00,5990,5990,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.0,2.0,13.0,42.0,197.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,20.0,45.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-28 11:00:00,5991,5991,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,12.0,42.5,199.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,20.0,45.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-28 12:00:00,5992,5992,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.0,2.0,11.5,43.5,200.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,20.0,45.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-28 13:00:00,5993,5993,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,11.0,44.5,202.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,20.0,45.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-28 14:00:00,5994,5994,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,10.5,45.0,204.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,20.0,45.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-28 15:00:00,5995,5995,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.0,2.0,10.5,46.0,205.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,50.0,45.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-28 16:00:00,5996,5996,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.0,2.0,10.5,47.0,207.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,50.0,45.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-28 17:00:00,5997,5997,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.5,2.5,11.5,49.0,209.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,50.0,45.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-28 18:00:00,5998,5998,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,3.0,3.0,12.5,50.0,212.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,50.0,45.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-28 19:00:00,5999,5999,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,3.0,3.0,14.0,51.5,215.0,21.747662698412704,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,50.0,45.0,100.0,40.0,COMPLETE,MODERATE,False,NORMAL
2026-07-28 20:00:00,6000,6000,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.5,2.5,15.0,52.0,218.0,31.27066666666667,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,75.0,50.0,45.0,100.0,45.0,COMPLETE,MODERATE,False,NORMAL
2026-07-28 21:00:00,6001,6001,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.0,2.0,15.0,52.0,220.5,29.62540674603175,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,75.0,50.0,45.0,100.0,45.0,COMPLETE,MODERATE,False,NORMAL
2026-07-28 22:00:00,6002,6002,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.0,2.0,15.0,52.0,222.5,29.62540674603175,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,75.0,50.0,45.0,100.0,45.0,COMPLETE,MODERATE,False,NORMAL
2026-07-28 23:00:00,6003,6003,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.0,2.0,14.5,52.0,224.5,29.62540674603175,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,75.0,50.0,45.0,100.0,45.0,COMPLETE,MODERATE,False,NORMAL
2026-07-29 00:00:00,6004,6004,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,4.0,4.0,15.5,53.5,226.5,28.87835912698413,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,95.0,75.0,45.0,100.0,52.75,COMPLETE,MODERATE,False,NORMAL
2026-07-29 01:00:00,6005,6005,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,14.0,52.5,230.5,29.629914682539688,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,50.0,45.0,100.0,40.0,COMPLETE,MODERATE,False,NORMAL
2026-07-29 02:00:00,6006,6006,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.5,2.5,14.0,53.0,232.0,29.33526388888888,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,50.0,45.0,100.0,40.0,COMPLETE,MODERATE,False,NORMAL
2026-07-29 03:00:00,6007,6007,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.5,2.5,14.5,53.0,234.5,29.333597222222217,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,75.0,50.0,70.0,100.0,50.0,COMPLETE,MODERATE,False,NORMAL
2026-07-29 04:00:00,6008,6008,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,13.5,52.0,237.0,30.461595238095253,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,50.0,70.0,100.0,45.0,COMPLETE,MODERATE,False,NORMAL
2026-07-29 05:00:00,6009,6009,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.0,2.0,13.5,51.5,238.0,29.36329166666667,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,50.0,70.0,100.0,45.0,COMPLETE,MODERATE,False,NORMAL
2026-07-29 06:00:00,6010,6010,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,4.0,4.0,13.5,53.0,240.0,29.362347222222223,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,50.0,70.0,100.0,45.0,COMPLETE,MODERATE,False,NORMAL
2026-07-29 07:00:00,6011,6011,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,4.0,4.0,16.0,55.0,244.0,29.359291666666667,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,95.0,75.0,70.0,100.0,57.75,COMPLETE,MODERATE,False,NORMAL
2026-07-29 08:00:00,6012,6012,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,15.0,54.5,248.0,29.57733134920636,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,75.0,75.0,70.0,100.0,53.75,COMPLETE,MODERATE,False,NORMAL
2026-07-29 09:00:00,6013,6013,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.0,2.0,14.5,54.5,249.5,29.31843055555556,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,75.0,75.0,70.0,100.0,53.75,COMPLETE,MODERATE,False,NORMAL
2026-07-29 10:00:00,6014,6014,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.0,2.0,15.5,54.5,251.5,29.32693055555556,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,95.0,75.0,70.0,100.0,57.75,COMPLETE,MODERATE,False,NORMAL
2026-07-29 11:00:00,6015,6015,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,3.0,3.0,16.5,56.0,253.0,29.29390277777777,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,95.0,95.0,70.0,100.0,60.75,COMPLETE,HIGH,False,NORMAL
2026-07-29 12:00:00,6016,6016,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,3.5,3.5,16.0,57.5,256.0,29.495569444444445,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,95.0,95.0,70.0,100.0,60.75,COMPLETE,HIGH,False,NORMAL
2026-07-29 13:00:00,6017,6017,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,3.5,3.5,15.5,59.5,259.5,29.56593055555556,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,95.0,95.0,70.0,100.0,60.75,COMPLETE,HIGH,False,NORMAL
2026-07-29 14:00:00,6018,6018,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.0,2.0,16.0,60.0,263.0,26.64123611111112,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,95.0,95.0,70.0,100.0,60.75,COMPLETE,HIGH,False,NORMAL
2026-07-29 15:00:00,6019,6019,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,15.0,59.0,265.0,27.75084523809525,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,75.0,95.0,70.0,100.0,56.75,COMPLETE,MODERATE,False,NORMAL
2026-07-29 16:00:00,6020,6020,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,13.5,57.5,265.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,95.0,70.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-29 17:00:00,6021,6021,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,11.0,55.5,266.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,95.0,70.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-29 18:00:00,6022,6022,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,8.0,53.0,266.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,50.0,70.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-29 19:00:00,6023,6023,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,5.5,51.0,267.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,50.0,70.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-29 20:00:00,6024,6024,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,4.5,49.5,268.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,50.0,70.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-29 21:00:00,6025,6025,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,4.5,48.5,268.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,50.0,70.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-29 23:00:00,6026,6026,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,269.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,90.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-30 05:00:00,6027,6027,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,,,269.5,26.676748015873024,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,90.0,100.0,,PARTIAL,PARTIAL,False,NORMAL
2026-07-30 06:00:00,6028,6028,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,3.5,3.5,,,271.0,26.37140277777778,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,90.0,100.0,,PARTIAL,PARTIAL,False,NORMAL
2026-07-30 07:00:00,6029,6029,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,3.0,3.0,,,274.0,26.368347222222223,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,90.0,100.0,,PARTIAL,PARTIAL,False,NORMAL
2026-07-30 08:00:00,6030,6030,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,,,277.0,26.63055357142858,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,90.0,100.0,,PARTIAL,PARTIAL,False,NORMAL
2026-07-30 09:00:00,6031,6031,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.0,2.0,,,278.5,26.371652777777783,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,90.0,100.0,,PARTIAL,PARTIAL,False,NORMAL
2026-07-30 10:00:00,6032,6032,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.0,2.0,13.5,,280.5,26.380152777777784,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,,90.0,100.0,,PARTIAL,PARTIAL,False,NORMAL
2026-07-30 11:00:00,6033,6033,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.5,2.5,14.5,,282.5,26.344625000000008,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,75.0,,90.0,100.0,,PARTIAL,PARTIAL,False,NORMAL
2026-07-30 12:00:00,6034,6034,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,12.5,,284.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,,90.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-30 13:00:00,6035,6035,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.0,2.0,11.5,,286.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,,90.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-30 14:00:00,6036,6036,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,2.5,2.5,12.5,,288.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,,90.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-30 15:00:00,6037,6037,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,12.0,,290.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,,90.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-30 16:00:00,6038,6038,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,11.0,,291.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,50.0,,90.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-30 17:00:00,6039,6039,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,10.0,,292.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,90.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-08-01 08:00:00,6040,6040,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,291.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,90.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-08-01 20:00:00,6041,6041,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,291.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,90.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-08-02 07:00:00,6042,6042,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,291.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,90.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-08-02 16:00:00,6043,6043,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,291.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,90.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-08-03 02:00:00,6044,6044,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,291.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,90.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-08-03 14:00:00,6045,6045,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,291.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,90.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-08-04 15:00:00,6046,6046,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,287.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,90.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-08-07 09:00:00,6047,6047,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,235.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,70.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-08-07 18:00:00,6048,6048,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,231.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,45.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-08-08 01:00:00,6049,6049,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,225.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,45.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-08-08 11:00:00,6050,6050,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,212.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,45.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-08-08 16:00:00,6051,6051,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,208.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,45.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-08-08 20:00:00,6052,6052,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,206.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,45.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-08-09 01:00:00,6053,6053,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,200.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,45.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-08-09 07:00:00,6054,6054,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,193.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,45.0,,,PARTIAL,PARTIAL,False,NORMAL
